date,category,forecast_qty,lower_bound,upper_bound,is_forecast
2017-04-01,Golf Gloves,77.7878491833037,67.31479004507418,87.96609871523594,False
2017-05-01,Golf Gloves,107.89055659726789,97.18270463588094,118.9215307683285,False
2017-06-01,Golf Gloves,72.2895044025317,61.88968008696728,83.28907937933053,False
2017-07-01,Golf Gloves,67.60032518202402,57.15300241539025,78.19285277346387,False
2017-08-01,Golf Gloves,78.83007885335711,68.18796938855886,89.90548643085384,False
2017-09-01,Golf Gloves,55.13712528715629,44.07400386173733,65.82367633784723,False
2017-10-01,Golf Gloves,84.39928909217367,73.8096513002297,95.88718994333362,True
2017-11-01,Golf Gloves,109.71018843092392,98.8908125787106,119.4037452685274,True
2017-12-01,Golf Gloves,87.73998427823955,76.70299953258193,98.30552283798062,True
2018-01-01,Golf Gloves,63.835355504954045,52.45154020515892,74.585482993269,True
2018-02-01,Golf Gloves,64.62305526843987,54.22903398638159,75.54599362343353,True
2018-03-01,Golf Gloves,89.07602157198268,78.41584519327898,101.21409661544764,True
2015-01-01,Golf Shoes,15.113751489074069,-8.301441761899474,38.20945780022282,False
2015-02-01,Golf Shoes,27.74349756768384,3.1286680438428687,49.113513193481346,False
2015-03-01,Golf Shoes,29.558815156352594,5.012801573969991,53.235145730838475,False
2015-04-01,Golf Shoes,7.9236437645630176,-15.511482251763926,34.2892438334713,False
2015-05-01,Golf Shoes,54.53947199544092,31.61417645881566,79.04361667243187,False
2015-06-01,Golf Shoes,62.2514474627671,38.702436166835334,85.9258266425762,False
2015-07-01,Golf Shoes,43.0590692854815,20.534387354679808,68.30637072751311,False
2015-08-01,Golf Shoes,41.963613071386575,18.666059406669607,66.39494582560974,False
2015-09-01,Golf Shoes,19.869009138758486,-5.293936482101759,44.73326800634856,False
2015-10-01,Golf Shoes,22.80702085983802,-1.1888158026200217,48.5976063966005,False
2015-11-01,Golf Shoes,18.862572847249726,-3.9019187574821506,44.07217306783487,False
2015-12-01,Golf Shoes,29.987375283432772,6.6228450301025,53.79474485033271,False
2016-01-01,Golf Shoes,27.03252645117636,4.731731386096628,51.672539160884305,False
